timestamp,cape_town_temp,cape_town_humidity,cape_town_precipitation,cape_town_snow,cape_town_windspeed
2024-02-13 07:00:00,18.3,89.93,0.0,0.0,3.7
2024-02-13 08:00:00,20.0,78.2,0.0,0.0,1.2
2024-02-13 09:00:00,20.2,82.33,0.0,0.0,7.3
2024-02-13 10:00:00,24.0,64.93,0.0,0.0,7.6
2024-02-13 11:00:00,23.4,69.19,0.0,0.0,8.7
2024-02-13 12:00:00,24.9,62.16,0.0,0.0,15.6
2024-02-13 13:00:00,26.5,56.23,0.0,0.0,14.8
2024-02-13 14:00:00,25.1,60.95,0.0,0.0,16.0
2024-02-13 15:00:00,26.0,57.63,0.0,0.0,18.4
2024-02-13 16:00:00,26.3,56.2,0.0,0.0,21.5
2024-02-13 17:00:00,23.6,59.46,0.0,0.0,17.2
2024-02-13 18:00:00,25.0,53.83,0.0,0.0,22.3
2024-02-13 19:00:00,23.0,60.91,0.0,0.0,25.0
2024-02-13 20:00:00,21.3,64.95,0.0,0.0,11.3
2024-02-13 21:00:00,21.1,71.91,0.0,0.0,18.6
2024-02-13 22:00:00,20.1,77.77,0.0,0.0,14.8
2024-02-13 23:00:00,20.3,69.82,0.0,0.0,0.2
2024-02-14 00:00:00,19.0,87.6,0.0,0.0,11.2
2024-02-14 01:00:00,19.0,87.6,0.0,0.0,11.2
2024-02-14 02:00:00,18.8,75.04,0.0,0.0,0.2
2024-02-14 03:00:00,19.0,88.19,0.0,0.0,9.4
2024-02-14 04:00:00,19.0,88.19,0.0,0.0,11.2
2024-02-14 05:00:00,18.6,75.52,0.0,0.0,0.1
2024-02-14 06:00:00,18.3,91.74,0.0,0.0,5.4
2024-02-14 07:00:00,20.0,88.27,0.0,0.0,11.2
2024-02-14 08:00:00,20.4,74.37,0.0,0.0,1.4
2024-02-14 09:00:00,22.8,73.43,0.0,0.0,13.0
2024-02-14 10:00:00,24.0,66.68,0.0,0.0,20.4
2024-02-14 11:00:00,23.3,66.76,0.0,0.0,3.9
2024-02-14 12:00:00,24.8,65.1,0.0,0.0,25.1
2024-02-14 13:00:00,24.6,59.26,0.0,0.0,27.7
2024-02-14 14:00:00,25.1,53.93,0.0,0.0,14.5
2024-02-14 15:00:00,25.0,50.46,0.0,0.0,27.7
2024-02-14 16:00:00,25.0,47.28,0.0,0.0,29.5
2024-02-14 17:00:00,25.8,46.39,0.0,0.0,13.2
2024-02-14 18:00:00,23.0,56.91,0.0,0.0,27.7
2024-02-14 19:00:00,21.9,65.14,0.0,0.0,28.7
2024-02-14 20:00:00,22.3,50.62,0.0,0.0,9.0
2024-02-14 21:00:00,20.0,72.94,0.0,0.0,22.3
2024-02-14 22:00:00,20.0,72.94,0.0,0.0,16.6
2024-02-14 23:00:00,20.3,62.76,0.0,0.0,6.4
2024-02-15 00:00:00,19.8,72.9,0.0,0.0,7.6
2024-02-15 01:00:00,19.6,72.87,0.0,0.0,9.4
2024-02-15 02:00:00,19.9,66.14,0.0,0.0,7.2
2024-02-15 03:00:00,18.9,73.99,0.0,0.0,7.6
2024-02-15 04:00:00,19.0,72.76,0.0,0.0,4.5
2024-02-15 05:00:00,18.7,71.09,0.0,0.0,4.9
2024-02-15 06:00:00,16.9,90.11,0.0,0.0,8.4
2024-02-15 07:00:00,17.1,89.21,0.0,0.0,6.5
2024-02-15 08:00:00,18.3,65.98,2.65,0.0,10.6
2024-02-15 09:00:00,19.2,68.91,0.0,0.0,16.6
2024-02-15 10:00:00,20.9,61.67,0.0,0.0,26.9
2024-02-15 11:00:00,20.5,53.73,0.0,0.0,19.2
2024-02-15 12:00:00,20.1,50.74,0.0,0.0,23.2
2024-02-15 13:00:00,20.5,52.51,0.0,0.0,26.8
2024-02-15 14:00:00,21.6,48.03,0.267,0.0,17.3
2024-02-15 15:00:00,21.0,46.19,0.0,0.0,31.7
2024-02-15 16:00:00,21.0,46.19,0.0,0.0,25.9
2024-02-15 17:00:00,21.6,45.73,0.0,0.0,14.3
2024-02-15 18:00:00,20.0,49.13,0.0,0.0,24.1
2024-02-15 19:00:00,20.0,56.16,0.0,0.0,24.1
2024-02-15 20:00:00,19.0,59.76,0.0,0.0,22.3
2024-02-15 21:00:00,16.9,74.21,0.0,0.0,22.4
2024-02-15 22:00:00,17.7,68.4,0.0,0.0,21.3
2024-02-15 23:00:00,17.0,72.4,0.0,0.0,18.4
2024-02-16 00:00:00,17.7,70.46,0.0,0.0,20.4
2024-02-16 01:00:00,17.7,68.15,0.0,0.0,12.6
2024-02-16 02:00:00,17.7,56.82,0.263,0.0,9.3
2024-02-16 03:00:00,16.4,76.14,0.0,0.0,12.8
2024-02-16 04:00:00,16.6,73.76,0.0,0.0,19.6
2024-02-16 05:00:00,16.8,57.97,0.0,0.0,9.3
2024-02-16 06:00:00,15.8,77.64,0.0,0.0,18.6
2024-02-16 07:00:00,16.1,80.56,0.0,0.0,11.9
2024-02-16 08:00:00,17.0,66.33,3.072,0.0,8.7
2024-02-16 09:00:00,17.2,81.53,0.0,0.0,3.6
2024-02-16 10:00:00,18.3,70.93,0.0,0.0,13.5
2024-02-16 11:00:00,19.3,60.26,0.0,0.0,7.7
2024-02-16 12:00:00,20.6,58.83,0.0,0.0,19.6
2024-02-16 13:00:00,21.3,55.25,0.0,0.0,19.6
2024-02-16 14:00:00,21.1,52.07,0.199,0.0,13.1
2024-02-16 15:00:00,21.8,52.05,0.0,0.0,22.7
2024-02-16 16:00:00,22.0,49.64,0.0,0.0,28.0
2024-02-16 17:00:00,20.8,47.67,0.0,0.0,10.1
2024-02-16 18:00:00,20.7,46.51,0.0,0.0,25.5
2024-02-16 19:00:00,20.0,52.6,0.0,0.0,24.5
2024-02-16 20:00:00,18.8,50.8,0.0,0.0,17.2
2024-02-16 21:00:00,18.1,56.88,0.0,0.0,19.6
2024-02-16 22:00:00,16.8,64.35,0.0,0.0,16.8
2024-02-16 23:00:00,18.4,50.88,0.0,0.0,8.9
2024-02-17 00:00:00,15.2,70.93,0.0,0.0,9.1
2024-02-17 01:00:00,14.9,71.95,0.0,0.0,9.0
2024-02-17 02:00:00,17.8,56.39,0.0,0.0,7.3
2024-02-17 03:00:00,13.3,77.45,0.0,0.0,9.1
2024-02-17 04:00:00,15.1,75.21,0.0,0.0,8.3
2024-02-17 05:00:00,17.8,59.87,0.0,0.0,8.7
2024-02-17 06:00:00,14.9,77.78,0.0,0.0,6.2
2024-02-17 07:00:00,15.2,76.32,0.0,0.0,1.9
2024-02-17 08:00:00,19.3,51.37,0.0,0.0,6.6
2024-02-17 09:00:00,18.1,65.58,0.0,0.0,7.1
2024-02-17 10:00:00,20.4,54.02,0.0,0.0,16.2
2024-02-17 11:00:00,21.6,47.53,0.0,0.0,7.4
2024-02-17 12:00:00,22.8,43.15,0.0,0.0,22.2
2024-02-17 13:00:00,23.8,42.92,0.0,0.0,30.1
2024-02-17 14:00:00,24.2,37.96,0.0,0.0,12.1
2024-02-17 15:00:00,23.9,40.13,0.0,0.0,32.7
2024-02-17 16:00:00,23.0,42.48,0.0,0.0,36.8
2024-02-17 17:00:00,23.2,38.42,0.0,0.0,16.8
2024-02-17 18:00:00,22.0,50.55,0.0,0.0,34.5
2024-02-17 19:00:00,20.6,57.22,0.0,0.0,38.6
2024-02-17 20:00:00,20.4,49.38,0.0,0.0,15.6
2024-02-17 21:00:00,19.1,67.96,0.0,0.0,33.0
2024-02-17 22:00:00,19.1,67.98,0.0,0.0,31.5
2024-02-17 23:00:00,19.8,59.6,0.0,0.0,18.0
2024-02-18 00:00:00,18.8,64.14,0.0,0.0,31.7
2024-02-18 01:00:00,18.8,62.2,0.0,0.0,33.5
2024-02-18 02:00:00,19.7,51.33,0.0,0.0,13.1
2024-02-18 03:00:00,16.5,69.97,0.0,0.0,18.7
2024-02-18 04:00:00,13.2,81.73,0.0,0.0,13.5
2024-02-18 05:00:00,19.9,41.39,0.0,0.0,8.8
2024-02-18 06:00:00,14.9,78.26,0.0,0.0,18.9
2024-02-18 07:00:00,13.0,81.86,0.0,0.0,13.8
2024-02-18 08:00:00,22.2,39.17,0.0,0.0,8.5
2024-02-18 09:00:00,20.0,55.93,0.0,0.0,8.9
2024-02-18 10:00:00,23.6,44.97,0.0,0.0,12.5
2024-02-18 11:00:00,27.6,28.66,0.0,0.0,3.7
2024-02-18 12:00:00,26.8,33.15,0.0,0.0,13.1
2024-02-18 13:00:00,28.6,28.0,0.0,0.0,16.3
2024-02-18 14:00:00,32.3,22.72,0.0,0.0,7.0
2024-02-18 15:00:00,29.5,32.5,0.0,0.0,22.7
2024-02-18 16:00:00,28.4,40.92,0.0,0.0,24.5
2024-02-18 17:00:00,30.5,29.19,0.0,0.0,6.5
2024-02-18 18:00:00,24.7,58.07,0.0,0.0,26.6
2024-02-18 19:00:00,23.8,61.3,0.0,0.0,21.7
2024-02-18 20:00:00,28.2,30.11,0.0,0.0,2.8
2024-02-18 21:00:00,21.6,69.5,0.0,0.0,23.2
2024-02-18 22:00:00,21.7,68.57,0.0,0.0,21.3
2024-02-18 23:00:00,25.3,36.21,0.0,0.0,5.6
2024-02-19 00:00:00,21.6,62.61,0.0,0.0,24.9
2024-02-19 01:00:00,21.6,62.27,0.0,0.0,25.0
2024-02-19 02:00:00,26.6,29.07,0.0,0.0,6.3
2024-02-19 03:00:00,20.0,68.23,0.0,0.0,21.8
2024-02-19 04:00:00,20.5,65.88,0.0,0.0,18.1
2024-02-19 05:00:00,20.4,50.7,0.0,0.0,0.3
2024-02-19 06:00:00,17.1,77.8,0.0,0.0,8.8
2024-02-19 07:00:00,17.1,78.24,0.0,0.0,7.9
2024-02-19 08:00:00,22.9,49.22,0.0,0.0,0.1
2024-02-19 09:00:00,25.0,48.62,0.0,0.0,4.6
2024-02-19 10:00:00,27.3,45.15,0.0,0.0,9.5
2024-02-19 11:00:00,30.2,34.15,0.0,0.0,3.7
2024-02-19 12:00:00,33.0,29.76,0.0,0.0,3.6
2024-02-19 13:00:00,33.9,22.21,0.0,0.0,9.8
2024-02-19 14:00:00,35.5,18.67,0.0,0.0,4.3
2024-02-19 15:00:00,33.5,27.09,0.0,0.0,17.4
2024-02-19 16:00:00,32.9,28.34,0.0,0.0,17.5
2024-02-19 17:00:00,33.8,23.94,0.0,0.0,11.2
2024-02-19 18:00:00,29.9,33.64,0.0,0.0,17.4
2024-02-19 19:00:00,31.2,30.98,0.0,0.0,16.7
2024-02-19 20:00:00,28.6,38.23,0.0,0.0,0.1
2024-02-19 21:00:00,23.2,67.67,0.0,0.0,11.6
2024-02-19 22:00:00,24.5,54.46,0.0,0.0,11.1
2024-02-19 23:00:00,24.2,40.45,0.0,0.0,1.3
2024-02-20 00:00:00,20.5,66.9,0.0,0.0,6.1
2024-02-20 01:00:00,21.0,60.24,0.0,0.0,11.2
2024-02-20 02:00:00,20.3,58.81,0.0,0.0,1.4
2024-02-20 03:00:00,19.0,70.56,0.0,0.0,11.6
2024-02-20 04:00:00,18.1,83.38,0.0,0.0,16.3
2024-02-20 05:00:00,17.3,80.54,0.0,0.0,1.4
2024-02-20 06:00:00,17.1,98.48,0.0,0.0,12.4
2024-02-20 07:00:00,17.9,98.92,0.0,0.0,24.8
2024-02-20 08:00:00,18.0,87.43,0.0,0.0,10.6
2024-02-20 09:00:00,18.1,93.57,0.0,0.0,26.4
2024-02-20 10:00:00,19.1,87.9,0.0,0.0,23.8
2024-02-20 11:00:00,21.3,70.86,0.0,0.0,9.5
2024-02-20 12:00:00,23.6,64.77,0.0,0.0,29.7
2024-02-20 13:00:00,23.8,62.12,0.0,0.0,32.0
2024-02-20 14:00:00,22.8,64.99,0.0,0.0,14.3
2024-02-20 15:00:00,24.2,60.57,0.0,0.0,29.0
2024-02-20 16:00:00,24.2,62.26,0.0,0.0,27.4
2024-02-20 17:00:00,24.2,60.61,0.0,0.0,17.1
2024-02-20 18:00:00,26.0,55.25,0.0,0.0,10.0
2024-02-20 19:00:00,24.5,55.87,0.0,0.0,18.5
2024-02-20 20:00:00,21.4,68.93,0.002,0.0,12.4
2024-02-20 21:00:00,20.9,73.67,0.0,0.0,11.1
2024-02-20 22:00:00,18.3,82.4,0.0,0.0,11.3
2024-02-20 23:00:00,20.7,69.74,0.0,0.0,3.7
2024-02-21 00:00:00,18.2,92.44,0.0,0.0,7.6
2024-02-21 01:00:00,18.9,88.14,0.0,0.0,4.1
2024-02-21 02:00:00,19.1,82.62,0.0,0.0,7.6
2024-02-21 03:00:00,20.6,74.66,0.0,0.0,17.7
2024-02-21 04:00:00,20.1,71.73,0.0,0.0,20.4
2024-02-21 05:00:00,19.4,72.38,0.0,0.0,0.3
2024-02-21 06:00:00,19.1,76.59,0.0,0.0,12.4
2024-02-21 07:00:00,19.0,77.22,0.0,0.0,10.7
2024-02-21 08:00:00,20.7,57.37,0.0,0.0,6.2
2024-02-21 09:00:00,22.0,60.51,0.0,0.0,24.5
2024-02-21 10:00:00,22.7,53.28,0.0,0.0,23.6
2024-02-21 11:00:00,23.9,44.46,0.0,0.0,8.1
2024-02-21 12:00:00,24.6,43.98,0.0,0.0,25.7
2024-02-21 13:00:00,24.0,45.55,0.0,0.0,32.6
2024-02-21 14:00:00,23.0,53.64,0.0,0.0,16.2
2024-02-21 15:00:00,23.7,48.58,0.0,0.0,36.7
2024-02-21 16:00:00,23.7,47.28,0.0,0.0,37.7
2024-02-21 17:00:00,22.0,51.04,0.0,0.0,16.9
2024-02-21 18:00:00,22.7,50.1,0.0,0.0,35.1
2024-02-21 19:00:00,22.2,49.89,0.0,0.0,34.3
2024-02-21 20:00:00,19.5,56.71,0.0,0.0,19.9
2024-02-21 21:00:00,18.9,62.75,0.0,0.0,30.2
2024-02-21 22:00:00,19.0,64.75,0.0,0.0,31.7
2024-02-21 23:00:00,18.9,66.62,0.0,0.0,30.2
2024-02-22 00:00:00,19.0,63.85,0.0,0.0,33.5
2024-02-22 01:00:00,19.0,63.85,0.0,0.0,25.9
2024-02-22 02:00:00,18.1,66.45,0.0,0.0,23.2
2024-02-22 03:00:00,18.0,67.97,0.0,0.0,25.9
2024-02-22 04:00:00,18.2,66.84,0.0,0.0,23.3
2024-02-22 05:00:00,17.2,70.96,0.0,0.0,17.9
2024-02-22 06:00:00,18.2,66.84,0.0,0.0,26.0
2024-02-22 07:00:00,18.2,66.84,0.0,0.0,25.0
2024-02-22 08:00:00,19.8,59.95,0.0,0.0,20.9
2024-02-22 09:00:00,21.0,56.41,0.0,0.0,27.7
2024-02-22 10:00:00,21.9,50.16,0.0,0.0,20.2
2024-02-22 11:00:00,22.8,49.65,0.0,0.0,22.1
2024-02-22 12:00:00,22.8,47.34,0.0,0.0,22.8
2024-02-22 13:00:00,22.8,47.34,0.0,0.0,25.5
2024-02-22 14:00:00,23.5,44.08,0.0,0.0,36.8
2024-02-22 15:00:00,23.8,47.07,0.0,0.0,35.2
2024-02-22 16:00:00,23.0,43.66,0.0,0.0,38.7
2024-02-22 17:00:00,23.0,39.2,0.0,0.0,16.3
2024-02-22 18:00:00,21.7,57.37,0.0,0.0,37.0
2024-02-22 19:00:00,20.8,61.75,0.0,0.0,33.6
2024-02-22 20:00:00,20.8,47.6,0.0,0.0,21.0
2024-02-22 21:00:00,19.7,65.34,0.0,0.0,25.9
2024-02-22 22:00:00,19.7,65.58,0.0,0.0,26.8
2024-02-22 23:00:00,20.8,51.19,0.0,0.0,18.1
2024-02-23 00:00:00,19.7,60.15,0.0,0.0,27.7
2024-02-23 01:00:00,19.0,55.91,0.0,0.0,33.5
2024-02-23 02:00:00,20.3,47.34,0.0,0.0,14.3
2024-02-23 03:00:00,18.5,58.81,0.0,0.0,22.0
2024-02-23 04:00:00,18.8,59.71,0.0,0.0,18.4
2024-02-23 05:00:00,17.5,59.24,0.0,0.0,2.0
2024-02-23 06:00:00,16.0,76.64,0.0,0.0,18.7
2024-02-23 07:00:00,16.2,77.69,0.0,0.0,17.6
2024-02-23 08:00:00,18.5,67.62,0.0,0.0,17.6
2024-02-23 09:00:00,21.0,56.02,0.0,0.0,9.3
2024-02-23 10:00:00,22.7,47.65,0.0,0.0,5.4
2024-02-23 11:00:00,25.7,35.13,0.0,0.0,4.8
2024-02-23 12:00:00,26.7,36.49,0.0,0.0,7.6
2024-02-23 13:00:00,26.8,34.39,0.0,0.0,13.0
2024-02-23 14:00:00,26.9,33.58,0.0,0.0,8.1
2024-02-23 15:00:00,26.8,42.67,0.0,0.0,17.5
2024-02-23 16:00:00,25.2,49.65,0.0,0.0,20.5
2024-02-23 17:00:00,25.7,35.86,0.0,0.0,11.3
2024-02-23 18:00:00,22.1,64.52,0.0,0.0,24.1
2024-02-23 19:00:00,20.8,69.0,0.0,0.0,26.0
2024-02-23 20:00:00,20.0,57.61,0.0,0.0,8.8
2024-02-23 21:00:00,19.6,69.48,0.0,0.0,16.6
2024-02-23 22:00:00,18.3,76.21,0.0,0.0,8.4
2024-02-23 23:00:00,19.1,64.15,0.0,0.0,4.2
2024-02-24 00:00:00,16.9,82.5,0.0,0.0,7.6
2024-02-24 01:00:00,16.9,82.5,0.0,0.0,7.6
2024-02-24 02:00:00,16.9,76.09,0.0,0.0,7.6
2024-02-24 03:00:00,17.2,82.53,0.0,0.0,14.8
2024-02-24 04:00:00,17.6,82.59,0.0,0.0,14.8
2024-02-24 05:00:00,17.0,79.07,0.0,0.0,6.4
2024-02-24 06:00:00,17.3,85.4,0.0,0.0,15.7
2024-02-24 07:00:00,19.0,77.62,0.0,0.0,20.5
2024-02-24 08:00:00,17.2,78.25,0.0,0.0,5.6
2024-02-24 09:00:00,19.2,75.83,0.0,0.0,19.4
2024-02-24 10:00:00,20.4,70.59,0.0,0.0,27.6
2024-02-24 11:00:00,19.0,73.21,0.0,0.0,10.3
2024-02-24 12:00:00,21.9,65.58,0.0,0.0,25.7
2024-02-24 13:00:00,23.2,56.95,0.0,0.0,25.1
2024-02-24 14:00:00,20.9,67.98,0.0,0.0,11.5
2024-02-24 15:00:00,22.6,67.08,0.0,0.0,37.0
2024-02-24 16:00:00,21.0,82.99,0.0,0.0,33.5
2024-02-24 17:00:00,16.5,84.99,0.0,0.0,15.4
2024-02-24 18:00:00,19.1,88.19,2.0,0.0,17.2
2024-02-24 19:00:00,19.0,88.19,0.0,0.0,5.4
2024-02-24 20:00:00,16.7,83.83,7.312,0.0,3.7
2024-02-24 21:00:00,18.0,88.1,0.0,0.0,5.4
2024-02-24 22:00:00,17.3,90.76,0.0,0.0,6.5
2024-02-24 23:00:00,17.7,68.69,0.0,0.0,3.7
2024-02-25 00:00:00,18.0,72.58,0.0,0.0,16.6
2024-02-25 01:00:00,17.0,67.77,0.0,0.0,11.2
2024-02-25 02:00:00,17.0,60.23,0.0,0.0,2.5
2024-02-25 03:00:00,16.0,72.22,0.0,0.0,5.4
2024-02-25 04:00:00,15.0,82.26,0.0,0.0,3.6
2024-02-25 05:00:00,17.3,59.55,0.0,0.0,6.7
2024-02-25 06:00:00,14.7,82.51,0.0,0.0,4.5
2024-02-25 07:00:00,16.5,74.11,0.0,0.0,11.2
2024-02-25 08:00:00,17.2,65.28,0.0,0.0,5.4
2024-02-25 09:00:00,16.1,82.96,0.0,0.0,5.4
2024-02-25 10:00:00,17.5,75.78,0.0,0.0,4.5
2024-02-25 11:00:00,19.6,60.93,0.0,0.0,8.1
2024-02-25 12:00:00,20.3,61.34,0.0,0.0,15.6
2024-02-25 13:00:00,21.3,51.08,0.0,0.0,23.3
2024-02-25 14:00:00,21.3,47.35,0.0,0.0,8.7
2024-02-25 15:00:00,22.0,46.47,0.0,0.0,25.9
2024-02-25 16:00:00,21.8,41.43,0.0,0.0,29.5
2024-02-25 17:00:00,20.8,48.61,0.0,0.0,12.6
2024-02-25 18:00:00,20.1,53.3,0.0,0.0,27.7
2024-02-25 19:00:00,18.6,60.73,0.0,0.0,27.7
2024-02-25 20:00:00,18.2,60.08,0.0,0.0,13.1
2024-02-25 21:00:00,17.1,66.61,0.0,0.0,27.8
2024-02-25 22:00:00,17.0,63.62,0.0,0.0,24.1
2024-02-25 23:00:00,17.4,59.07,0.0,0.0,14.3
2024-02-26 00:00:00,16.8,63.8,0.0,0.0,24.1
2024-02-26 01:00:00,16.8,63.35,0.0,0.0,31.6
2024-02-26 02:00:00,16.9,59.97,0.0,0.0,14.5
2024-02-26 03:00:00,16.9,60.74,0.0,0.0,31.7
2024-02-26 04:00:00,16.2,65.96,0.0,0.0,34.3
2024-02-26 05:00:00,17.0,57.96,0.0,0.0,21.1
2024-02-26 06:00:00,16.2,67.12,0.0,0.0,42.5
2024-02-26 07:00:00,16.3,67.39,0.0,0.0,35.3
2024-02-26 08:00:00,18.3,52.08,0.004,0.0,22.2
2024-02-26 09:00:00,19.9,52.88,0.0,0.0,39.7
2024-02-26 10:00:00,22.0,45.66,0.0,0.0,37.1
2024-02-26 11:00:00,21.4,42.61,0.0,0.0,18.6
2024-02-26 12:00:00,25.7,31.61,0.0,0.0,24.1
2024-02-26 13:00:00,26.2,32.32,0.0,0.0,33.5
2024-02-26 14:00:00,24.3,33.07,0.0,0.0,19.9
2024-02-26 15:00:00,27.1,34.46,0.0,0.0,37.9
2024-02-26 16:00:00,26.3,40.38,0.0,0.0,37.1
2024-02-26 17:00:00,25.3,33.33,0.0,0.0,19.4
2024-02-26 18:00:00,24.9,43.19,0.0,0.0,38.9
2024-02-26 19:00:00,22.9,46.71,0.0,0.0,37.1
2024-02-26 20:00:00,22.3,44.04,0.0,0.0,28.4
2024-02-26 21:00:00,20.0,52.54,0.0,0.0,20.5
2024-02-26 22:00:00,19.0,56.9,0.0,0.0,17.4
2024-02-26 23:00:00,21.7,40.34,0.0,0.0,32.4
2024-02-27 00:00:00,18.0,59.52,0.0,0.0,13.0
2024-02-27 01:00:00,17.3,62.37,0.0,0.0,13.9
2024-02-27 02:00:00,22.0,34.38,1.983,0.0,23.8
2024-02-27 03:00:00,17.8,59.47,0.0,0.0,16.6
2024-02-27 04:00:00,17.1,63.41,0.0,0.0,18.6
2024-02-27 05:00:00,22.1,33.82,0.0,0.0,24.6
2024-02-27 06:00:00,17.1,66.61,0.0,0.0,21.4
2024-02-27 07:00:00,16.8,64.25,0.0,0.0,10.3
2024-02-27 08:00:00,21.6,41.84,0.0,0.0,25.0
2024-02-27 09:00:00,23.1,44.05,0.0,0.0,18.4
2024-02-27 10:00:00,25.3,35.7,0.0,0.0,21.5
2024-02-27 11:00:00,26.3,27.2,0.0,0.0,23.3
2024-02-27 12:00:00,30.6,23.52,0.0,0.0,18.4
2024-02-27 13:00:00,31.6,23.12,0.0,0.0,27.6
2024-02-27 14:00:00,31.5,20.11,0.005,0.0,15.5
2024-02-27 15:00:00,34.0,16.4,0.0,0.0,18.4
2024-02-27 16:00:00,35.0,17.81,0.0,0.0,22.3
2024-02-27 17:00:00,30.4,24.8,0.0,0.0,18.7
2024-02-27 18:00:00,30.0,30.93,0.0,0.0,20.5
2024-02-27 19:00:00,26.0,44.56,0.0,0.0,24.1
2024-02-27 20:00:00,26.8,32.75,0.0,0.0,20.9
2024-02-27 21:00:00,23.1,49.43,0.0,0.0,14.8
2024-02-27 22:00:00,22.5,51.92,0.0,0.0,18.4
2024-02-27 23:00:00,24.5,38.96,0.0,0.0,21.4
2024-02-28 00:00:00,20.1,59.81,0.0,0.0,16.6
2024-02-28 01:00:00,19.8,61.0,0.0,0.0,23.2
2024-02-28 02:00:00,26.2,29.84,0.0,0.0,17.8
2024-02-28 03:00:00,19.0,63.85,0.0,0.0,14.8
2024-02-28 04:00:00,18.1,67.98,0.0,0.0,13.0
2024-02-28 05:00:00,28.0,21.47,0.0,0.0,4.9
2024-02-28 06:00:00,18.2,68.01,0.0,0.0,7.6
2024-02-28 07:00:00,19.0,63.85,0.0,0.0,5.4
2024-02-28 08:00:00,23.4,39.19,0.0,0.0,0.1
2024-02-28 09:00:00,24.1,44.79,0.0,0.0,6.4
2024-02-28 10:00:00,26.1,42.32,0.0,0.0,9.4
2024-02-28 11:00:00,34.8,15.66,0.0,0.0,5.5
2024-02-28 12:00:00,31.8,29.43,0.0,0.0,12.0
2024-02-28 13:00:00,33.0,22.1,0.0,0.0,16.6
2024-02-28 14:00:00,38.6,12.01,0.0,0.0,8.6
2024-02-28 15:00:00,33.0,26.08,0.0,0.0,20.5
2024-02-28 16:00:00,31.0,35.57,0.0,0.0,20.5
2024-02-28 17:00:00,38.7,10.34,0.0,0.0,10.4
2024-02-28 18:00:00,25.8,51.02,0.0,0.0,16.6
2024-02-28 19:00:00,24.4,55.54,0.0,0.0,15.7
2024-02-28 20:00:00,34.5,19.73,0.0,0.0,12.4
2024-02-28 21:00:00,21.0,68.58,0.0,0.0,13.0
2024-02-28 22:00:00,21.2,67.01,0.0,0.0,14.8
2024-02-28 23:00:00,21.0,64.28,0.0,0.0,11.2
2024-02-29 00:00:00,21.7,61.66,0.0,0.0,11.2
2024-02-29 01:00:00,21.0,64.29,0.0,0.0,13.0
2024-02-29 02:00:00,24.0,46.29,0.0,0.0,2.0
2024-02-29 03:00:00,20.0,64.07,0.0,0.0,13.0
2024-02-29 04:00:00,19.0,72.76,0.0,0.0,11.2
2024-02-29 05:00:00,21.9,48.17,0.0,0.0,7.6
2024-02-29 06:00:00,17.9,78.78,0.0,0.0,20.5
2024-02-29 07:00:00,17.1,88.02,0.0,0.0,13.9
2024-02-29 08:00:00,20.3,69.3,0.0,0.0,5.6
2024-02-29 09:00:00,20.3,75.5,0.0,0.0,21.5
2024-02-29 10:00:00,20.6,71.58,0.0,0.0,20.2
2024-02-29 11:00:00,21.6,63.06,0.0,0.0,11.4
2024-02-29 12:00:00,24.0,57.15,0.0,0.0,29.5
2024-02-29 13:00:00,23.8,57.84,0.0,0.0,29.8
2024-02-29 14:00:00,24.0,55.61,0.0,0.0,12.1
2024-02-29 15:00:00,24.2,56.29,0.0,0.0,29.2
2024-02-29 16:00:00,22.8,60.92,0.0,0.0,34.4
2024-02-29 17:00:00,23.3,58.95,0.0,0.0,12.2
2024-02-29 18:00:00,20.9,69.28,0.0,0.0,32.9
2024-02-29 19:00:00,20.0,73.18,0.0,0.0,19.6
2024-02-29 20:00:00,20.9,66.53,0.0,0.0,4.4
2024-02-29 21:00:00,18.7,79.63,0.0,0.0,16.7
2024-02-29 22:00:00,18.8,82.86,0.0,0.0,15.5
2024-02-29 23:00:00,18.8,77.12,0.0,0.0,8.8
2024-03-01 00:00:00,17.3,86.86,0.0,0.0,12.1
2024-03-01 01:00:00,17.9,83.19,0.0,0.0,14.8
2024-03-01 02:00:00,17.8,79.64,0.018,0.0,4.4
2024-03-01 03:00:00,16.9,87.69,0.0,0.0,15.8
2024-03-01 04:00:00,17.0,86.98,0.0,0.0,21.1
2024-03-01 05:00:00,17.6,77.22,0.0,0.0,4.5
2024-03-01 06:00:00,18.0,77.82,0.0,0.0,23.4
2024-03-01 07:00:00,18.6,74.57,0.0,0.0,24.2
2024-03-01 08:00:00,18.0,73.31,0.0,0.0,4.5
2024-03-01 09:00:00,19.7,69.37,0.0,0.0,23.2
2024-03-01 10:00:00,21.9,61.06,0.0,0.0,31.3
2024-03-01 11:00:00,22.0,60.59,0.0,0.0,7.2
2024-03-01 12:00:00,24.7,51.57,0.0,0.0,23.5
2024-03-01 13:00:00,24.9,51.23,0.0,0.0,24.7
2024-03-01 14:00:00,23.5,56.54,0.0,0.0,15.5
2024-03-01 15:00:00,24.9,51.55,0.0,0.0,21.2
2024-03-01 16:00:00,24.8,54.66,0.0,0.0,23.2
2024-03-01 17:00:00,22.6,62.19,0.0,0.0,20.4
2024-03-01 18:00:00,23.0,61.07,0.0,0.0,19.2
2024-03-01 19:00:00,22.9,60.75,0.0,0.0,6.7
2024-03-01 20:00:00,21.0,67.13,0.0,0.0,6.5
